contract_address,is-upc-groundtruth,is-proxy-groundtruth,implementation-contracts
0x93e5caf732c6eed47f8d34febd3e7a36ffffffff,UPC,Proxy,"['0x2f4746c770f2c7fe63bf476cf7deebad6a8e339a', '0x17249328de4bd8d1d17aca869889cda9b4fa02a2', '0x6d713246ea64fd6f2d0ed2c8b09dd5ecd7e63d1a', '0x13da779cdbaff86d8acd5d8e933ae6cef90d470b', '0xfaa282d9af7cc456d37b62820c31b0b7bcbd66ff', '0x36ff6a67fb20893ccef6e38aab6c3ca39bc2296f', '0x9d994fde535b7b5531d47e199676bb744b112e93', '0xd5dabfa563dd832136e8ff92007963f9c1e1483b', '0xce0a29b8362fe36af7dcc1e51d4f1d5f8948a968', '0xb34d0c07a44007154a54c318b47b944806f48212', '0x048a46d77b645130cd5108719cb3dcbb4eb5055f', '0xccd0721c24d20697e43dfe84d7558ceb4cf4e9a6', '0x6ce2833e0ac17e73aa30f8607d2298861e28fc18', '0xac7a6d8bab6ecbd93e1e0e2e23413bb07f95a33d']"
0x9481dd27a6dbd530ee8a0a9201640dd1f9e0b295,UPC,Proxy,"['0xa4a8687902221a98e7d6dae75d6a8a108b40f599', '0xf4f3d12e9df47cb3ba18ae426409e9925f6c5111']"
0x94a7516dc7de15bdbe4a41d3db2189aa9104caa0,UPC,Proxy,"['0x132ab3156a97b321b547c7747c996b6b680762e8', '0x5e0fa16e190f8de73ee7f415c47eed8315a7601e', '0x9f28fe9a8230b29db65c68a92b09fd346549a068', '0x71536fab050cc7ad46cd18dbf3f9fa89f29bf866', '0x54be8f918a89571158d90468d8097bcaa1ce7ca1', '0x3701edc4443ff78d57066d1806f318fd874f26ec']"
0x94a7961d5a38fadf6c7776877180643297d21fa8,UPC,Proxy,"['0xf2d9cc7829ffa3e0961b0d9760de0e4baace88ff', '0x6aa301fbb8c8ee1bbc192d31d3aa89d44617795a', '0x2139c21e07632ec9c6b182e5452b8a6873a43fb8']"
0x94c49563a3950424a2a7790c3ef5458a2a359c7e,UPC,Proxy,"['0x67e70eeb9dd170f7b4a9ef620720c9069d5e706c', '0x67db14e73c2dce786b5bbbfa4d010deab4bbfcf9']"
0x94f748bfd1483750a7df01acd993213ab64c960f,UPC,Proxy,"['0xb63aeee274c5b3e17e3070f00eeafc916b7f3452', '0xedb2f430b951cfaa48cce0ce5be9621f52ec6554', '0x47795ab886f53719e38780cedf40083aaec28315', '0x3c16bb476315ce0c66c659e0c2fd1657e62813fa', '0xfcd791c74f16061f341fe2a1f5d8fdd3d32601ef']"
0x94fdd413daeb3e12e0d8a28d77415077d7f7839a,UPC,Proxy,"['0x6c54f4a0187ecb9c534b4670a9f60f52d97d38fa', '0x86f6efa711bc82e03cb70da0f1d79cff89b888db', '0x7efce55dc2b207ce47e9105fd97a387044932844', '0xa17d8fad191cb458bab4dc494f8feac4e0bddfc4']"
0x950027632fbd6adadfe82644bfb64647642b6c09,UPC,Proxy,"['0x4f08008ef178929e3866f1aeea75beaa8b909b9e', '0xfbfb922aa45f8e45d7f05bf83a15b4b6723f0aa9', '0xe3d7a35cc516f383dbab40ad169ec41e1c287a27']"
0x9522f38d9ec8f273ed37a4071f41838385f94f1f,UPC,Proxy,"['0x38f4cd04de9700071893c4df8626683f171f32cc', '0xfe0ac567e23531cbe1cf2f66012a0aed7a8222ed', '0x0c312d60e6ee500e5aaeb1835d4ba06f67827945', '0xf4ca75aea2963845b0251130ec4265bf3efc1573', '0xdf10ae14ba051ca03dd47cd2828cddf3973fb967']"
0x9523289c14a0a62774ccc4b3795a201e4e2c6639,UPC,Proxy,"['0xb554a62ba375ff57bb1ef9bf015c4680e54d476a', '0xc51dee5dddadbaf8554af319e1c2c48b6dc46671']"
0x95557de67444b556fe6ff8d7939316da0aa340b2,UPC,Proxy,"['0xade763b4966daf2178aae0854b377eceb428f308', '0x718626a4b78e0ecfa60de1d4c386302e68fac8cd']"
0x9571533099d3cc93677fe218170b340c7ded6d60,UPC,Proxy,"['0xc7edec8a047da8e6cdca2ee697e52713f68c0ee0', '0x1673b2ac80eb1b748641ea14811c489918251efb']"
0x959e104e1a4db6317fa58f8295f586e1a978c297,UPC,Proxy,"['0x55fd705b431f95c8e09fcf85a245377568cc2c6e', '0xa50093389772c110ff7690da1a32b23ca28f4778', '0x0a820c4e3a9c8d89c9a3e78dfe993b3885b229fa', '0xa4c017030348cd155dedf03639947ded90bc880d', '0xae045794a269450e9af1dca6aeffe969c4b64158', '0xe34fcd12115bfe2fb632cd63fe7be5472b54173f', '0x1784ef41af86e97f8d28afe95b573a24aeda966e', '0xcffb306e7ec0b3af874dd49c202658caefca7904']"
0x95a4492f028aa1fd432ea71146b433e7b4446611,UPC,Proxy,"['0xc3b6c116b7a37373dfe37fb77b8cfbfc89fc8358', '0x561af1ec26491a89e3907fb11eed479843240b62']"
0x95a8a15d2a88d041ca022b99659f984a3860f56e,UPC,Proxy,"['0x77bbecc4742c1de5a6008597aa2e2d902b330035', '0x0fdb7356bb5c2a92eae65ea4c1842d9c02bd231e']"
0x95b4ef2869ebd94beb4eee400a99824bf5dc325b,UPC,Proxy,"['0xa035b9e130f2b1aedc733eefb1c67ba4c503491f', '0x3363bae2fc44da742df13cd3ee94b6bb868ea376']"
0x95b6d1848a9940a42f22054084c0590a9997c653,UPC,Proxy,"['0x6122af76abbef807eb618b8647a1716671b8864f', '0x18e79b8200f0346b615088a3bf160c9985550317']"
0x95c9ee5c9dbfc187743aff7af0f647821e95066d,UPC,Proxy,"['0x841f4d05bc4e9628e062bbbc9908437889f7a37c', '0x34c407113c905265e15afec32b6f9cdcc585803f']"
0x95fd9ac18d72c84d47442181828202b9ec8419c6,UPC,Proxy,"['0xd77e28a1b9a9cfe1fc2eee70e391c05d25853cbf', '0x60884c8faad1b30b1c76100da92b76ed3af849ba', '0xbdaddc6a1321ed458b53ab9e51dc0de8dba78d43']"
0x962e18f89d27cfc84c8ffa2ec7c90b3d933ad685,UPC,Proxy,"['0x3b58d78e2fad8906b8fbbd779febbdd2ae0d877a', '0x29935f54a45f5955ad7bc9d5416f746c3d1b9d69']"
0x963256b76d87959f57763d1ca4022e406b8d9f46,UPC,Proxy,"['0x98a3894af804d0da09bce3ccf92ba3cf841df581', '0x3d2dcd3df15c9bac0f31cec54b1ef82c632f866e', '0xbf061f61e6375e4f55d912432a51b98c28b9e591']"
0x963a9593c9fb4de39c94452d3de437e8ab1f7074,UPC,Proxy,"['0x955613704cf4f99e270e7a470c020f7af1379b95', '0x4f193be75cdce0a28aae09b9761b3bd46f67a7a1']"
0x967583939a2e660567345cfee6be66870075b3d1,UPC,Proxy,"['0x76366c7a9a1d546c0998dec39b9bfb86e664a478', '0x55046d7ade40a18bb395f443b1f723fcff0fe739']"
0x969d7ddbe3b6f8b51e26d8473aaac1a9f4a6b47b,UPC,Proxy,"['0xe5c99573627a24501dd2530c14c3bba8a5c3a884', '0xf3322ccf762ae1b38443bb403fdaca3e0d3f4e8d']"
0x96aa945360b76e18ea5a1cff3ebd9b5b8ffa518e,UPC,Proxy,"['0xa04b066076b58d49e854dd13f4fe91ea2a123ef0', '0xaffef88e27e62e3b76f36fb5673c911426dc930c']"
0x96c63f93b658213ff4ce366766dc915f1c1ecccd,UPC,Proxy,"['0xe3581bf5edc1c399f97f47c5fc1b604fd605d766', '0xebbbf447502d6d028807daf9eaf81dc2ee65778a', '0x57df4e6fc8c357e76b68a8d8405d65723ec205ff']"
0x96d1e9d25bd949b6811e2844aca63cb3cfce68af,UPC,Proxy,"['0x9bebd0e7b7ad080146d92203d59b69eb5087f9de', '0xb1d809dbe0bd0208e57c20e55f5a0a7f617aecce', '0x08e09df217c86dbe8b5f15360579bd3c5bccd9e8', '0xd6278759e4ad8d54a0ed7a913f9427d3de56aeaa']"
0x96f98ed74639689c3a11daf38ef86e59f43417d3,UPC,Proxy,"['0xe5943d8dc61282fbb4eeabf0e30166bf7f6ba92f', '0x0fc45523d4c63a70f263dceaec9d08c947954b4f', '0x5967234b0fa896f308b6b0087717a206e111ebee']"
0x970298189050abd4dc4f119ccae14ee145ad9371,UPC,Proxy,"['0xe2d00cb3ed898cadd2cad7c10078afc5e930ad4c', '0x03140e1e254a4840c4983b20267a5c391e3fdb19']"
0x971a3581b45ce662ac1e9e420302347b1cf6b80b,UPC,Proxy,"['0xac97ed8595c1a243d928fc98e9fe256813e30968', '0x0e6ac3bb9342582dcb96d4baa368671d5e460606', '0xaaec6827c479f8c6b665b010e5712615edb57372', '0xb5e488342edbca9418ae6876483468892ea9391b', '0xd2fe365de05d960297aa2107f7982353f187bb14', '0x24cb3aa45876551e6549ef095c5b8ccdf4dc76fb', '0x514c16630715884e019fde52d4d974b60508cc0f']"
0x9726a78bf3a2b002c3d53264859f22347d63416d,UPC,Proxy,"['0xacbc7e3b1e9d032ec5c046c45c7fd9355f8b8431', '0x04eb43ec2385527681944891dff5cd00402c862e', '0x5b17f73f1904467a1344fa6b2ce753971e807f82', '0xdc83a596d2739b59299a0b9ea53e5b717d6520be', '0xa1cad0b95489c31fa464facf2bb00f9c09914378', '0xdc7784b8366753c3ccb1e860a15f84fad290ec7f', '0xef5ba61fc8145c7ff8e8a05edced27f58390d8ab', '0xb6beeae46412f4b4ee72ca4d9d261dd7e5bf3ba1', '0x6ba59176ba1b74365ea03076676720d80b30469d', '0x19f04a3297d7a54532c6a7a59ff15a9d89441d8c', '0x72d90fa94b5cb2721c3f62d6b4e246a70ee73028']"
0x97307b963662cca2f7ed50e38dcc555dffc4fb0b,UPC,Proxy,"['0x444c138bf2b151f28a713b0ee320240365a5bfc2', '0x9c837ac7818d9d2653061579d479cf691056517f']"
0x9757f2d2b135150bbeb65308d4a91804107cd8d6,UPC,Proxy,"['0xaf46e8b5138af2d42fef394cb91a279125d4e8d0', '0xc729ffa0f3a5738a8286e17dce4f396232190ade', '0xfe63f548e482242e6a0d6b754eaf7f45dda712e1', '0xe441aefa11e775803dd47f5e949886b71a4b312d', '0x8636c356ba6e5f3f62c8f7e52e99df8af38214f5', '0x13c755e5c4d167ec258c18bda35b6cd4413c931a']"
0x9771fad417e6cf96f4d2a513862cabcd6e7dcb7a,UPC,Proxy,"['0xe1bf04d7bcef1e04a1d08d83057c1335aec765de', '0x79142db98fb68adb3e8b56db1a388dd0fffb3df8', '0x85a72746f4ff8fa46fe0f91b98e0f5ee43efd06c', '0x8ead00c633e26d513340b292b6dec0c279a15142', '0xe0447ecad996722dc3ec91302b642dfd38a47fba', '0x1928dd9f6c0a24ebecaf130ee4d8f9c585a27054', '0x39fc9f45edde4863bfbc22de3e3656cd82fb124d', '0x5fe7aebd46d927fde010a05cb4c257af11826d11', '0xecb803f4bffb32798290b234c72cf88d0a103c15']"
0x978ef33dc12a4bd5ad2e07b540860b0120765056,UPC,Proxy,"['0xbbfb90c044cefaa206d03c22397d0fe8709cf81d', '0x4bf521e6be1b6a9e401b41817ef009aedcb31cdd']"
0x9793ca4afa2c6f5df1a8174fd17a5a4e191127f4,UPC,Proxy,"['0x1a685b0e3681ccaa7f399dc9d6234607c5d8b497', '0xb65741c563d8240491af5ba7c24340a55d166ef9', '0x9f8f881a44da0c92a58610de13ac332f5e79d0eb', '0x14171fff9790cb902a20732655f515b22a46a963']"
0x9799e1cc190def06d14270304164a7463173d7df,UPC,Proxy,"['0xeab0cdd4c78d76f6a99edfdd748ad35fdcc6e4b0', '0x557aad4e74e90b5ddc4c23e4ce142963e56355f0']"
0x97cdf2ebb98e5cc6df46720f1b2046a72cf1a490,UPC,Proxy,"['0x3f4d01c7ea52c278619f66c11f87c93ae4760152', '0xfe9709db514c79f9e6b3c94eeff9594d904fa7ef']"
0x97cec0f2d355bf073619a5093f989709cae4a191,UPC,Proxy,"['0x1a1b00c006793341f4dbfe62fdf9991f4366ee69', '0x59340ff90b0ca58492c26a4124f484c0358a017d', '0x85aa6202972738855d4e8ab11b8127ca261d951d', '0xc1c7ca009b6bb9be863e2782f6f1ad5d3a846219', '0x330ee79a0a4f310315d58629c3afc20d384d198d']"
0x97fe54066fbb0550fe133aac0970618485133552,UPC,Proxy,"['0xbdaddc6a1321ed458b53ab9e51dc0de8dba78d43', '0xd77e28a1b9a9cfe1fc2eee70e391c05d25853cbf', '0x60884c8faad1b30b1c76100da92b76ed3af849ba']"
0x989273ec41274c4227bcb878c2c26fdd3afbe70d,UPC,Proxy,"['0x67e70eeb9dd170f7b4a9ef620720c9069d5e706c', '0x67db14e73c2dce786b5bbbfa4d010deab4bbfcf9']"
0x98e329eb5aae2125af273102f3440de19094b77c,UPC,Proxy,"['0x3c710b981f5ef28da1807ce7ed3f2a28580e0754', '0x8dc840cead11a46f59c65b1697698a2b60fa0789']"
0x98edc8067cc671bcae82d36dcc609c3e4e078ac8,UPC,Proxy,"['0x3561dc29df97d932964fc97b1e05f45a356c4a4d', '0xd5324d3e0fe24fab2f05fd70b342aa209119e568', '0x1021dd0115887611ccfd8a375fa3f24c4d247304']"
0x98fdbc5497599eff830923ea1ee152adb9a4cea5,UPC,Proxy,"['0x9ca144c12a9dce3b72be31048cf54c79b42e02df', '0x07c89cc845d046aead377dddc61114aa9d920ac0']"
0x991a7e6192ef6a4fbac81c1adf2ea1231b8ea4a4,UPC,Proxy,"['0x7b31429f39108f3f6c4d649f9bf8ff22550deaac', '0xe1b59aa77ff5280b379b43db5eb8ed70608e4d91']"
0x991ce33a70bcb670f3514669dc6f91bc47904cc4,UPC,Proxy,"['0xb8d677c7cf9b63d224bf75e5ea49a26cd50d0968', '0x9f67f0dd79b74d267c008562aea779a8c09be4fb']"
0x9923263fa127b3d1484cfd649df8f1831c2a74e4,UPC,Proxy,"['0x0f92d459b20d21f6bf9e02056ea9165d3f78ba62', '0xfdc26cda2d2440d0e83cd1dee8e8be48405806dc']"
0x9930623d38f14eda18af6b912ae9fbcc8a5e911c,UPC,Proxy,"['0x28c601d1b14701f2cace11205f1a0fb609724bb6', '0xf1eb6dc3c8870f3081115d4e81ad7dc902ac26c7']"
0x99404b15e8f8a8e414e5e836f2b2c63657936750,UPC,Proxy,"['0xe99abed499b8576401c9487c4d8543f04266b91b', '0x47b462e9c0b045d52daf876423a4617c8711dbfd', '0x27426391606d7d1043c74ac8427833e19ede87a3']"
0x99534ef705df1fff4e4bd7bbaaf9b0dff038ebfe,UPC,Proxy,"['0xbc91bee07045e36b77c8aa3b6f51d9ec8a89a0d8', '0xc6e39571fa413b8d3e1b47ef907222c84f800ac2', '0xaef614270f356d20f9fc45910b34ef71383cfeb7', '0x6d6453712c6758f548efc2277e8302588cccc5a7', '0x7f9e9f51ac2ac8f1186ed1ae7264903d2122c770', '0xd4502103dd36c5595dccedf33e7308c61428ce3b', '0x42f91df19b5bbeca0bc1ed488e282090dfeed868']"
0x99775e3629ee39931cea205ccd3f57878673b41f,UPC,Proxy,"['0xab03d0f8eed95da12d8255bc24726645ce312261', '0xd2661696382e81da51feba1bb9c424790a4e89be', '0x4a72481d787ddf9aa335b2e2cf5e34021641e758']"
0x9984d588ef2112894a0513663ba815310d383e3c,UPC,Proxy,"['0x07cb94e333322327bae229dd089be2c77630254c', '0xea5fa7409c407011bfe2a6725ca83d8043faa666', '0xfb8a820dc6057e4dfb00d48d3614daf5a8650d63', '0xc4506dad289de5a5044d21d695cfa69780f7dd9c', '0x838dafe711189d113e69a349eae2809e0db70f29']"
0x999e04ee0fb895a4669a1dde4a6447a8abc8a17c,UPC,Proxy,"['0x94a187e9064888f7481b8c842b095f2b9293ca3c', '0xe1e2e1a3a8a1520392be499fbc4726ab4f6317c6']"
0x99c9fc46f92e8a1c0dec1b1747d010903e884be1,UPC,Proxy,"['0x9091dda480b232133a7d2e4cb23336b4f0293196', '0x40e0c049f4671846e9cff93aaed88f2b48e527bb']"
0x99cdd3dad1efcffa57a5e622939c9d5411cc8eb1,UPC,Proxy,"['0xb555a04c9f364f97c647f0969ccdde6704574050', '0x54cd017f0d7cdef1d0dc265926aa9b3ac7774a0c']"
0x99ce870dd18774c3b3fbbce8c8de0def1fa62708,UPC,Proxy,"['0x0fdb7356bb5c2a92eae65ea4c1842d9c02bd231e', '0x10fc7e5af0abeeb42f947a15d1fdbcc9651c4f55']"
0x99cfdf48d0ba4885a73786148a2f89d86c702170,UPC,Proxy,"['0xe576cc34d74b069076884d69f5f8b884b472f288', '0x10fbb76a82bb93c5ea66e680c4c518801dd9438c', '0x4b8f1ae4a16bcc430c50962471bbb4d0dbf78b7c', '0x02b9e7da7312dceec02be3c09058b2584889b1b3', '0xa4f8b7b59d6246918f296e0a07f402ecaf2744a2', '0x03fa83d1cff019eee2ea1e12e2b8c4f2abcdd709']"
0x99eebd39a8fdb560bb0e97fa80f4af980e5d9d3e,UPC,Proxy,"['0xcfc1ac6f9bb1d005cd90cbeb2a35476e2cf009aa', '0xe0392e48a948a176629ba37226a1d2b3d46e651f', '0xe624441be0fc4e682034c119393a1cedd46c1c57']"
0x99eec30c9fcb337941009d1a5bcf15067911178a,UPC,Proxy,"['0x817f71bedd444ed56fb5140548047a51805e123e', '0x71d62518a562a4c48ed28d9864cfb99ed6818143']"
0x9a1fc8c0369d49f3040bf49c1490e7006657ea56,UPC,Proxy,"['0x150db41d9b5a4deec83b25f045a641763b6ec8f1', '0xde5ef4d37f2b9053afed197c8a10ef7fb68cf510']"
0x9a48bd0ec040ea4f1d3147c025cd4076a2e71e3e,UPC,Proxy,"['0x468b44661f33e9a516a1b9ea1e4e94c941acf045', '0x1f863776975a69b6078fdafab6298d3e823e0190', '0xd9b6a44c0acafb318ec97b74985934a7e41659f7', '0xca4dc78e1bb0520606195df3bbd24638ff996852']"
0x9a4e1fd1a84ab0cbefbd2c618dacbf4685f896e5,UPC,Proxy,"['0x47a0a63646bc18cebc8c85227cf896e1f3cac961', '0xf6c33a5aca089be53ba8c95685426acd2fc4f4e1', '0x99f1d2bd8a6d3e9f6e9ad3d5e1ca2b360e316aa0', '0x3b15a83014b8abe99d2992138fd40814541b4e0e', '0x4c471a503613931c2a60362db68250b4cc821e13', '0x2e464c8d67b2aed2210efcd66b8a6defa00826ed', '0x2cdc59cb1608b690bcc4aa81346ddb095b311eb6', '0xcd42bea8eccaa59f5226857842a70076a0dcf594', '0xc9491e6732559c8932e94f3443a8939eb8831816', '0xf43964e6798b89f43ff4d69fadbbc52dc15e4605', '0x80a056e23ab39286c3c6fba83a271fc66288e5f3', '0x32d57a9cdc132d72c724c8beda68f35b86813354', '0x65aa7cb050db949ee4513adf90696b561e4b885b', '0xe75c90654464dc635ab20d499636d522b89ed20c', '0x01206bf6a0252d1f809382ab649e59cf7ee1dfa8', '0xe7aa075f749ef81f8d5a259fd727d30de7fb195f', '0x5530c109fbbc23d71a3cddf0d1bb35b573bf1b85', '0x0f780b3664a679ee0f4cf9c737baa829a8de27f1', '0x97be0b0636f642ab39e32ed1225aab5c9e04e0e5', '0xaf530e31e5a7ce22490b811fddd3084ffb29aa6b', '0xefd47f2c8fc9ea59010cba94896b22c1cbc8d44d', '0xabe3510e152654bbfc18a271f958605fd692c9ab']"
0x9a54fe35d41bc7c8f7071abf0ccd952505e29ceb,UPC,Proxy,"['0x8037f19214ce80b1dcac1322825fa4b23119cd23', '0x47eb1248de0176d34de71db390bf97a877bdf573', '0xf4f70ee3d8562268c84d49939b6afc0d45b9692b', '0x0dba21f1e0a7f164a6f4072822f969ad7d4c255d']"
0x9a6e7ddff15bbba5e2b464677bd1dd06512e7e00,UPC,Proxy,"['0x7259b1612b464c65205b7dcdc5ba9fd7aec24dfb', '0x8b9e7c13f98291fe90b38e020bcb046f4a4dd21d']"
0x9a8294566960ab244d78d266ffe0f284cdf728f1,UPC,Proxy,"['0xd08c561507fd6f6df662a239bb49b8a773e6e411', '0x52b49091d274f093dc813a4b76ab7a6e8f4f8e00', '0x07bc0a6036d8448da9cb06da859f35086533188c', '0xa16412acf22b70ddccebcafa75e773bb1879b341']"
0x9aae609bf897ae049f33959690310776d4d0c734,UPC,Proxy,"['0x4292ca1e3cfaf48bbf16830e34a1ebd53029a03d', '0x09fdf845f6b6790d9f01ee10321c18bee6480b74']"
0x9abd0b8868546105f6f48298eadc1d9c82f7f683,UPC,Proxy,"['0xd890154ac8e670df613b9770750b05fbbd9c3ac5', '0x8a134e651432a902041643668940c9a9cd270633']"
0x9ac758ab77733b4150a901ebd659cbf8cb93ed66,UPC,Proxy,"['0x320fe3af387a5fe4159b52da62246834ecc4b0c1', '0x842ddfe3f5cadfd45c45421329cddf0af994940e', '0xdbafb0d805df2a8017d87e1fb7c474de7a301ceb']"
0x9b0a69fd9858f294029cb76545106b1bd42e0eda,UPC,Proxy,"['0x65d39ec3d0f6565779b6e3666ff76da0455fd252', '0x817f71bedd444ed56fb5140548047a51805e123e', '0x71d62518a562a4c48ed28d9864cfb99ed6818143', '0x322401fff76dda9cea5595aaa90d062798907bde']"
0x9b36c7c1c5ee9b44788d95b11de3019f4c0c715e,UPC,Proxy,"['0x2f21c2335fb6eb38c56dc384d45969961ca4d91d', '0xe35518c73996fdc7e4db7733d4e98209dd5a1768']"
0x9b91ab47cefc35dbe4ddcc7983ffa1fb40795663,UPC,Proxy,"['0x3ceddef5cbe54674fcbe1b4368a68b8d6a20fc46', '0xf9c786e0e3cb4fa330fd6d2a4b110d18a6b69c08']"
0x9b9bd4ff098aeac669084687a9c4b2cb35ee6475,UPC,Proxy,"['0xb5112d2158f9380602225a59f0451628534502e4', '0xf5fa7e42f63a234a759e2dd8a8a8fde2fb970b5d', '0x2a84aa1e98c619d87425a4980ecd4df8fa160219', '0x7dee90b998907b751acd7e158a0bd7b02673c719']"
0x9bb0cf3bfe76603d7af6dc84da91756f109f695a,UPC,Proxy,"['0xad5a0ca212ea142e643d84add18a58a73619ef68', '0x4018f5a210c1352698d356f1fc80803ae0299607']"
0x9bb2b583501c0e6dd6e713b0e3f1d60d3e371a61,UPC,Proxy,"['0xe6ade8674d17b32d139032992b63a678e98d5113', '0xe61b48d00b9ca02dd9a3764a4d9d263cd7b4d351']"
0x9be477b0c35c2ca7e182198a65a2b46fb5ab3e77,UPC,Proxy,"['0x5c79e2793b126c41299653d402a1a5e9fd625e38', '0xe2c9074d061f64a1156680e003d85c2623839141', '0x91007fe7137ff3637aab27961086952c409e408b', '0xbabceb7f3ee8a3d8a3e44ac3bb9ef16973e4649f', '0x9f03341b0c0f91b06fb1f355bce9e4b78bcac9ba']"
0x9bf9bec123964291a793585bcfbec6ca7a85d304,UPC,Proxy,"['0x32f80ed513e9bf7a96d9df5a0a558860c4b84f45', '0xd8cf76ad3799ddf4739bc3aa57e10023b3ae34ad', '0xbcbf893891a3e041c27a014f220c39cc11d0a4ff']"
0x9bffad7a6d5f52dbc51cae33e419793c72fd7d9d,UPC,Proxy,"['0x6690d669a4ed1ff2c20536b2fa4d04413c0dbed1', '0x8d9482f6d6f2e6186286f73e7f70392f7d677d44', '0x4b67b3289fffca4f40c0687f44931c75c473c79e', '0xad1c28caf4280658533e1ba94f3653f0f47c6824', '0x5a35c5a4d28fa2cb33eba3de485083b739df63bb']"
0x9c10aed865b63f0a789ae64041581eac63458209,UPC,Proxy,"['0xfd714e4df3f822e0b30ba2e728adc54afe614525', '0x8c69375d04171fc660bf11a5218c9dd6a9bb3acd', '0x831fc5a4e97feab9038b66b3cc1cd48d5c1d84a8', '0xd973da1c063afdca64b5b2f565e260f1384e5425', '0x63247b3c2fdc260ecfcb2dd5a2b0be82b1e74078', '0xd1398b5a2ad703bb9e21a1dd16cbb9fa01ed1f7f', '0xefffb13a42aafc54251ba01cdee7a95f312ee03a', '0x95ae1c54d3a17a7e9a9a6bcbb091aacb970450ee', '0x3603ba38c6eb7b35ddcc3c0a81f5e4d65b720bc8', '0x3f9e49b08e3b928a94776f551d8f741623fb1533', '0x5108ebd1fa16ee34a008c7671f3483b9918d0c12', '0xd654b3967f1cbc7f7089af774850192bc917c8e7', '0x149976b5b6765c46d9253aaf9b15d187e188dabe', '0x41ae2788077dd3ac645b4efca770da67c3ac34cb', '0x2f00b15d5a35ab40b95857ee3bb2beec84ec26be', '0xeac702ba4e89af5b65658018e05e3f52283d898f', '0x71e2e17152af0570823248554cfc9d54778648fa']"
0x9c217efa90a6a2bb5f0543a0be7d682ce6cf5275,UPC,Proxy,"['0xa490fa4159103fae9b63602ccdeb362ef9f8fcf7', '0xc76259e24433c38e6101421d3a5f8eab661b30aa', '0x9167b72fbd1241d2c3c991a7940eba98221e28f4']"
0x9c38688e5acb9ed6049c8502650db5ac8ef96465,UPC,Proxy,"['0xf4f0c745ba077272f8f8aa57071f808c359c9648', '0x7e572f2194edfee16b401a75db34430a6b2ddcbe', '0x27789dc7bb203a503d39fe5e3ba02c651977c753']"
0x9c39809dec7f95f5e0713634a4d0701329b3b4d2,UPC,Proxy,"['0x52fdfb1157878f540dcb961561ce5f3b0bbe6f80', '0x3fc6c9c45166b8abc46189d897a1f395e01384cf']"
0x9c3bc87693c65e740d8b2d5f0820e04a61d8375b,UPC,Proxy,"['0x64239152e4fa7913c790b1bdce332fccdaaa7219', '0x9ce83d1fd9bb82540fcb48f69870d7153e71533c']"
0x9c459eeb3fa179a40329b81c1635525e9a0ef094,UPC,Proxy,"['0xc697eab7b9f5c5ce2d35b9b69917f96001712ad5', '0x47f3eb71b5507df5ab6ac7f8660ef282ab0e560f', '0xf37b4c48fd3ce4c8e7e8b2ad391a9480842f0b8e']"
0x9c74e75dd1e94915b30f0f20701af9945592dbf5,UPC,Proxy,"['0x133b611ee055543222a1e1e0c41298e17c64c159', '0x58cab66e777d5f39e637ebc8eecadfc268c2e0a5']"
0x9c99dffc1de1aff7e7c1f36fcdd49063a281e18c,UPC,Proxy,"['0x524a05c611248cc54140978d9dab7245cff257cb', '0x10a4a0db6554bfd90cfce11c97d3cf1b296cc2b6']"
0x9cf9eb6650fa6cd1d8f6f7949ab4dc24589d45b8,UPC,Proxy,"['0x15acb3452350d33ae78992df21bbab5b2d2d4bd8', '0xf8e7e1aed227ef7a2781f9aef9e9ff64d7bf9212', '0xa89f75f227b35949f24508768252a4e31aa33e33', '0xed1e4edf6c020efe4fc520cfeb4084aebe969111', '0x902a79ffa024c4ee87da5d860fa5e589970ac180', '0xac56d4866585864284077185ba8dee32795ad040', '0x579ad3c8abc3658341044c1c6d6dc48f9e015026', '0x3087dc83421aae70ecfb24f073e7c34bee13aaca', '0xbdbfb2fdcb6dadbc62a7fe424d299b4bd1eb173b']"
0x9d1c2a187cf908aed8cfae2353ef72f06223d54d,UPC,Proxy,"['0x980c889baaa14eb9a30bb5542bc11d4f936cbc1d', '0x2a803b33fe175689bb6487101257be70ccade3ed']"
0x9d1d31190f945b72f6de8f1c72b97931c9d5014a,UPC,Proxy,"['0x43cfeaa64013071d5505acf98b137f74c8ccd423', '0x6ec571bee204dc17ef7cad5547dc9084d28031f8', '0xd3fe1419708e1ab8bbb2881743eacc3f8968592a']"
0x9d3ee6b64e69ebe12a4bf0b01d031cb80f556ee4,UPC,Proxy,"['0x205b26e34dc3d3f32180531ece9a893407bbf4ba', '0x8ac89b31fc3094b7f4649bac56950935ff96d5df', '0xfbd7d32b0305d290708f963f1ce30435c8900dd2', '0x11665c44eaccb0928d6028a2067f18101e1def77']"
0x9da41f7810c2548572f4fa414d06ed9772ca9e6e,UPC,Proxy,"['0xc5807678dc9ea22360466909d959a80a0a06ad37', '0xb7a0b67ff67b548e91953647f8cdd7647660279d']"
0x9dd9e2b26f75d42437582fcb354d567556343dae,UPC,Proxy,"['0x8c782cd1dc39439718c0daf000396f7ec6466a73', '0xb49e6e5651da890d214376d07c63b536be46be63', '0x731b170b83bf6acf35443df774b37b9a8fca5d01', '0xd46eb5549fbf87c12aace6607a67918fbe334582']"
